loan_id,loan_amount_x,first_payment_date_x,principal_interest_payment,interest_rate_x,loan_term_x,next_payment_due_date,payment_periods_made,current_balance,amortized_balance,golden_sachs,storgan_manley,smells_largo,bank_of_americans,pj_logan,state_code,county,conforming_loan_limit,loan_purpose,loan_amount_y,closing_date,first_payment_date_y,maturity_date,loan_term_y,principal_interest_pmt,interest_rate_y,property_value,total_loan_costs,origition_charges,other_loan_costs,occupancy_type,total_units,income_thousands,recurring_monthly_debt,median_fico_score,credit_score_type,aus_type,umbs_code,target_profit,file_at_custodian,umbs price,trade_margin,Target Profit,Trade Premium,points_and_fees,Total Loan Revenue,Gross Profit,Profit Margin,Winning Bid,Winner,actual trade premium,days_diff,payment_status
5037193,75000,2021-10-01,430.17,0.03375,240,2021-10-01,0,75000.0,102891.70293382992,104.0475,104.01625,104.01625,104.0475,103.95375,CA,Solano    ,1,1,75000,2021-09-10,2021-10-01,2041-09-01,240,428.96999999999997,3.375,474684,1302.000000000001,292.5000000000009,1009.5,2,1,42,1645,697,1,1,3.0,3750.000000000003,,104.61,0.04610000000000003,3750.000000000003,3457.5000000000023,292.5000000000009,3750.000000000003,3750.000000000003,0.050000000000000044,0.046099999999999995,4,3457.4999999999995,0,closed
5037198,75000,2021-10-01,306.19,0.0275,360,2021-10-01,0,75000.0,109773.70304164803,101.84625,101.78375,101.78375,101.78375,101.69,CA,Tulare    ,1,3,75000,2021-08-31,2021-10-01,2051-09-01,360,305.49,2.75,155861,3157.0,1357.5,1799.5,0,1,76,2280,714,2,0,2.5,3750.000000000003,2021-09-09 06:20:55.259,103.19,0.03190000000000004,3750.000000000003,2392.500000000003,1357.5,3750.000000000003,3750.000000000003,0.050000000000000044,0.03189999999999998,4,2392.499999999998,0,closed
5037203,225000,2021-11-01,1513.56,0.02625,180,2021-11-01,0,225000.0,271902.16739802284,102.4675,102.43625,102.43625,102.4675,102.31125,MD,Anne Arundel   ,1,4,225000,2021-09-17,2021-11-01,2036-10-01,180,1510.25,2.625,423171,5173.840000000011,4432.500000000011,741.3400000000001,1,1,86,3512,765,1,1,2.0,11250.00000000001,,103.03,0.030299999999999994,11250.00000000001,6817.499999999998,4432.500000000011,11250.00000000001,11250.00000000001,0.05000000000000004,0.03030000000000001,4,6817.500000000003,0,closed
5037206,465000,2021-10-01,1929.26,0.02875,360,2021-10-01,0,465000.0,691538.7680914204,104.065,104.09625,104.03375,104.03375,103.97125,NJ,Burlington    ,1,2,465000,2021-09-01,2021-10-01,2051-09-01,360,1924.64,2.875,581250,8971.300000000003,8416.500000000004,554.8000000000002,2,1,196,1960,714,1,0,2.5,23250.000000000022,2021-09-15 04:01:07.593,103.19,0.03190000000000004,23250.000000000022,14833.500000000018,8416.500000000004,23250.000000000022,23250.000000000022,0.050000000000000044,0.04096249999999998,3,19047.56249999999,0,closed
5037208,205000,2021-10-01,850.53,0.02875,360,2021-10-01,0,205000.0,304870.5039366367,102.17,102.20125,102.13875,102.17,102.20125,NY,Richmond    ,1,3,205000,2021-09-09,2021-10-01,2051-09-01,360,848.5,2.875,512500,3008.9999999999945,1701.4999999999945,1307.5,2,1,82,2460,686,0,0,2.5,10250.00000000001,2021-09-20 10:10:20.311,104.17,0.04170000000000007,10250.00000000001,8548.500000000015,1701.4999999999945,10250.00000000001,10250.00000000001,0.050000000000000044,0.041700000000000015,4,8548.500000000004,0,closed
5037211,205000,2021-10-01,836.9,0.0275,360,2021-10-01,0,205000.0,300041.1903574749,104.1275,104.09625,104.03375,104.065,104.03375,OH,Stark    ,1,2,205000,2021-09-02,2021-10-01,2051-09-01,360,834.99,2.75,211341,5439.100000000001,3710.500000000001,1728.6000000000004,2,1,49,1552,782,0,1,2.5,10250.00000000001,2021-09-13 11:50:55.054,103.19,0.03190000000000004,10250.00000000001,6539.500000000008,3710.500000000001,10250.00000000001,10250.00000000001,0.050000000000000044,0.04127499999999998,2,8461.374999999996,0,closed
5037214,985000,2021-10-01,4147.49,0.029900000000000003,360,2021-10-01,0,985000.0,1486401.4053900023,102.90875,102.90875,102.84625,102.84625,102.94,CA,Los Angeles   ,0,4,985000,2021-09-02,2021-10-01,2051-09-01,360,4137.1900000000005,2.99,1702592,20184.000000000004,17828.500000000004,2355.5,2,1,169,5915,703,2,1,2.5,49250.000000000044,2021-09-09 00:00:00.000,103.19,0.03190000000000004,49250.000000000044,31421.50000000004,17828.500000000004,49250.000000000044,49250.000000000044,0.050000000000000044,0.03189999999999998,4,31421.499999999978,0,closed
5037218,205000,2021-10-01,1391.18,0.0275,180,2021-10-01,0,205000.0,249893.7763945642,102.2525,102.34625,102.22125,102.2525,102.28375,KY,Warren    ,1,4,205000,2021-09-09,2021-10-01,2036-09-01,180,1388.0,2.75,323548,4970.380000000001,3710.500000000001,1259.8800000000006,2,1,74,2590,686,2,1,2.5,10250.00000000001,2021-09-20 04:48:21.810,103.19,0.03190000000000004,10250.00000000001,6539.500000000008,3710.500000000001,10250.00000000001,10250.00000000001,0.050000000000000044,0.03189999999999998,4,6539.499999999995,0,closed
5037223,225000,2021-11-01,1473.95,0.0225,180,2021-11-01,0,225000.0,264861.31205932697,104.03,104.06125,103.93625,103.9675,103.93625,IL,McHenry    ,1,4,225000,2021-09-16,2021-11-01,2036-10-01,180,1471.19,2.25,409091,5647.500000000011,4432.500000000011,1215.0000000000002,2,1,88,3594,753,0,1,2.0,11250.00000000001,,103.03,0.030299999999999994,11250.00000000001,6817.499999999998,4432.500000000011,11250.00000000001,11250.00000000001,0.05000000000000004,0.04061250000000001,3,9137.812500000002,0,closed
5037227,105000,2021-11-01,478.86,0.03625,360,2021-11-01,0,105000.0,171453.04470520964,104.89125,104.95375,104.82875,104.82875,104.7975,WV,Wetzel    ,1,4,105000,2021-09-17,2021-11-01,2051-10-01,360,477.42,3.625,140281,1597.7000000000016,409.5000000000018,1188.1999999999998,2,1,44,1064,708,1,1,3.0,5250.000000000005,,104.61,0.04610000000000003,5250.000000000005,4840.500000000003,409.5000000000018,5250.000000000005,5250.000000000005,0.050000000000000044,0.04953749999999999,3,5201.437499999999,0,closed
5037232,95000,2021-10-01,544.88,0.03375,240,2021-10-01,0,95000.0,130329.01200591683,104.14125,104.14125,104.07875,104.11,103.985,TX,Bell    ,1,3,95000,2021-09-02,2021-10-01,2041-09-01,240,543.36,3.375,159343,2150.750000000002,370.5000000000018,1780.25,2,1,63,1050,714,1,1,3.0,4750.000000000005,2021-09-13 22:57:20.664,104.61,0.04610000000000003,4750.000000000005,4379.500000000003,370.5000000000018,4750.000000000005,4750.000000000005,0.050000000000000044,0.046099999999999995,4,4379.499999999999,0,closed
5037233,455000,2021-10-01,1857.5,0.0275,360,2021-10-01,0,455000.0,665941.5833301585,101.7325,101.82625,101.76375,101.795,101.70125,FL,Lee    ,1,2,455000,2021-09-09,2021-10-01,2051-09-01,360,1853.26,2.75,598685,8110.449999999989,3776.499999999989,4333.95,2,1,85,3400,695,2,1,2.5,22750.000000000022,,104.17,0.04170000000000007,22750.000000000022,18973.500000000033,3776.499999999989,22750.000000000022,22750.000000000022,0.05000000000000005,0.041700000000000015,4,18973.500000000007,0,closed
5037235,305000,2021-10-01,1284.25,0.029900000000000003,360,2021-10-01,0,305000.0,460256.9276531373,102.78375,102.78375,102.78375,102.815,102.7525,NC,Wake    ,1,3,305000,2021-09-09,2021-10-01,2051-09-01,360,1281.06,2.99,399058,7320.9,5520.5,1800.4,2,1,59,2164,730,2,1,2.5,15250.000000000013,2021-09-20 04:00:38.011,103.19,0.03190000000000004,15250.000000000013,9729.500000000013,5520.5,15250.000000000013,15250.000000000013,0.050000000000000044,0.03189999999999998,4,9729.499999999993,0,closed
5037237,465000,2021-10-01,1837.32,0.025,360,2021-10-01,0,465000.0,658954.1689724688,100.255,100.28625,100.22375,100.22375,100.28625,WA,King    ,1,2,465000,2021-08-25,2021-10-01,2051-09-01,360,1833.5,2.5,581250,23915.000000000065,23808.000000000065,107.0,2,1,87,3553,709,0,1,2.0,23250.000000000022,2021-09-03 18:21:47.591,99.88,-0.0012000000000000899,23250.000000000022,-558.0000000000418,23808.000000000065,23250.000000000022,23250.000000000022,0.050000000000000044,0.0028624999999999545,3,1331.0624999999789,0,closed
5037239,235000,2021-10-01,1055.26,0.035,360,2021-10-01,0,235000.0,377900.6387184679,104.1725,104.26625,104.14125,104.1725,104.07875,TX,Guadalupe    ,1,3,235000,2021-09-09,2021-10-01,2051-09-01,360,1052.19,3.5,312667,3502.300000000004,916.5000000000036,2585.8,2,1,152,4814,686,1,1,3.0,11750.000000000011,2021-09-20 09:34:09.644,104.61,0.04610000000000003,11750.000000000011,10833.500000000007,916.5000000000036,11750.000000000011,11750.000000000011,0.050000000000000044,0.046099999999999995,4,10833.499999999998,0,closed
5037243,285000,2021-10-01,1917.17,0.02625,180,2021-10-01,0,285000.0,344408.3341727236,97.3175,97.28625,97.28625,97.3175,97.28625,IL,DuPage    ,1,3,285000,2021-09-06,2021-10-01,2036-09-01,180,1912.99,2.625,475000,16566.000000000036,14592.000000000038,1974.0,2,1,73,2981,689,2,1,2.0,14250.000000000013,2021-09-15 09:28:06.740,99.88,-0.0012000000000000899,14250.000000000013,-342.00000000002564,14592.000000000038,14250.000000000013,14250.000000000013,0.050000000000000044,-0.0012000000000000454,4,-342.00000000001296,0,closed
5037247,135000,2021-10-01,596.83,0.03375,360,2021-10-01,0,135000.0,213771.74815761723,104.11,104.14125,104.07875,104.11,103.95375,GA,Richmond    ,1,3,135000,2021-09-08,2021-10-01,2051-09-01,360,595.16,3.375,192940,1748.5000000000027,526.5000000000027,1222.0,2,1,52,1257,744,0,0,3.0,6750.000000000006,,104.61,0.04610000000000003,6750.000000000006,6223.500000000004,526.5000000000027,6750.000000000006,6750.000000000006,0.050000000000000044,0.046099999999999995,4,6223.499999999999,0,closed
5037249,125000,2021-11-01,518.62,0.02875,360,2022-01-01,2,124561.19330842016,184869.79028872878,102.565,102.47125,102.47125,102.5025,102.40875,SC,Georgetown    ,1,2,125000,2021-09-17,2021-11-01,2051-10-01,360,517.38,2.875,156250,4430.65,2262.5000000000005,2168.1499999999996,2,1,26,1062,850,1,1,2.5,6250.0000000000055,,103.19,0.03190000000000004,6250.0000000000055,3987.500000000005,2262.5000000000005,6250.0000000000055,6250.0000000000055,0.050000000000000044,0.03189999999999998,4,3987.4999999999973,61,active
5037252,225000,2021-11-01,1246.72,0.029900000000000003,240,2021-11-01,0,225000.0,298316.2289862052,103.69,103.72125,103.59625,103.6275,103.72125,FL,Hillsborough    ,1,3,225000,2021-09-16,2021-11-01,2041-10-01,240,1243.62,2.99,281250,5425.29,4072.5,1352.79,2,1,76,2724,745,2,1,2.5,11250.00000000001,,103.19,0.03190000000000004,11250.00000000001,7177.500000000009,4072.5,11250.00000000001,11250.00000000001,0.05000000000000004,0.037212499999999975,3,8372.812499999995,0,closed
5037254,255000,2021-10-01,1073.72,0.029900000000000003,360,2021-10-01,0,255000.0,384805.9710801843,101.47125,101.53375,101.47125,101.47125,101.44,NC,Mecklenburg    ,1,3,255000,2021-09-02,2021-10-01,2051-09-01,360,1071.05,2.99,338376,6359.26,4615.500000000001,1743.7599999999993,2,1,105,3938,703,2,0,2.5,12750.000000000011,2021-09-15 23:38:20.347,103.19,0.03190000000000004,12750.000000000011,8134.50000000001,4615.500000000001,12750.000000000011,12750.000000000011,0.050000000000000044,0.03189999999999998,4,8134.4999999999945,0,closed
5037257,295000,2021-11-01,1242.15,0.029900000000000003,360,2021-11-01,0,295000.0,445168.88665317855,104.19,104.22125,104.09625,104.1275,104.09625,CA,San Joaquin   ,1,3,295000,2021-09-15,2021-11-01,2051-10-01,360,1239.06,2.99,411724,7216.500000000002,5339.500000000002,1877.0,2,1,126,1785,736,1,1,2.5,14750.000000000013,,103.19,0.03190000000000004,14750.000000000013,9410.500000000011,5339.500000000002,14750.000000000013,14750.000000000013,0.050000000000000044,0.04221249999999998,3,12452.687499999995,0,closed
5037261,525000,2021-10-01,2126.62,0.0269,360,2021-10-01,0,525000.0,762493.8529902316,98.16125,98.22375,98.16125,98.16125,98.13,MD,Montgomery    ,1,4,525000,2021-09-02,2021-10-01,2051-09-01,360,2121.8700000000003,2.69,719179,28919.98000000007,26880.00000000007,2039.9799999999998,2,1,275,3667,703,1,1,2.0,26250.000000000022,2021-09-09 07:14:41.715,99.88,-0.0012000000000000899,26250.000000000022,-630.0000000000472,26880.00000000007,26250.000000000022,26250.000000000022,0.050000000000000044,-0.0012000000000000454,4,-630.0000000000239,0,closed
5037264,135000,2021-11-01,1288.05,0.0275,120,2021-11-01,0,135000.0,154351.90025628678,103.6275,103.59625,103.53375,103.565,103.65875,OH,Perry    ,1,3,135000,2021-09-16,2021-11-01,2031-10-01,120,1285.11,2.75,255344,3446.3000000000006,2443.500000000001,1002.7999999999997,2,1,81,2363,745,0,1,2.5,6750.000000000006,,103.19,0.03190000000000004,6750.000000000006,4306.5000000000055,2443.500000000001,6750.000000000006,6750.000000000006,0.050000000000000044,0.036587499999999974,1,4939.312499999996,0,closed
5037265,205000,2021-11-01,1366.92,0.025,180,2022-02-01,3,202174.6119416811,241496.7910626511,0.0,0.0,0.0,0.0,0.0,OR,Columbia    ,1,4,205000,2021-09-17,2021-11-01,2036-10-01,180,1364.08,2.5,353449,12153.000000000027,10496.000000000027,1657.0,2,1,75,2250,853,2,1,2.0,10250.00000000001,,99.88,-0.0012000000000000899,10250.00000000001,-246.00000000001842,10496.000000000027,10250.00000000001,10250.00000000001,0.050000000000000044,-0.0012000000000000454,4,-246.00000000000932,92,active
5037266,265000,2021-11-01,996.14,0.02125,360,2021-11-01,0,265000.0,357466.59952562605,101.93,101.96125,101.83625,101.8675,101.83625,MN,Washington    ,1,3,265000,2021-09-17,2021-11-01,2051-10-01,360,994.38,2.125,500000,12737.499999999987,10785.499999999989,1952.0,2,1,121,2017,765,1,1,1.5,13250.000000000011,,100.93,0.009300000000000086,13250.000000000011,2464.5000000000227,10785.499999999989,13250.000000000011,13250.000000000011,0.050000000000000044,0.019612500000000067,3,5197.312500000018,0,closed
5037269,75000,2021-10-01,315.8,0.029900000000000003,360,2021-10-01,0,75000.0,113178.22678828948,101.47125,101.53375,101.47125,101.47125,101.44,GA,Cobb    ,1,3,75000,2021-09-02,2021-10-01,2051-09-01,360,315.02,2.99,247689,2419.78,1357.5,1062.2799999999997,2,1,21,525,714,1,0,2.5,3750.000000000003,2021-09-13 15:50:05.058,103.19,0.03190000000000004,3750.000000000003,2392.500000000003,1357.5,3750.000000000003,3750.000000000003,0.050000000000000044,0.03189999999999998,4,2392.499999999998,0,closed
5037272,75000,2021-08-01,347.34,0.0375,360,2021-09-01,1,74887.035,123996.2804374353,105.0825,105.05125,104.98875,105.02,105.05125,CA,Los Angeles   ,1,0,75000,2021-06-23,2021-08-01,2051-07-01,360,346.26,3.75,450181,389.5000000000132,-577.4999999999868,967.0,2,1,32,800,766,1,1,3.5,3750.000000000003,,105.77,0.05769999999999986,3750.000000000003,4327.49999999999,-577.4999999999868,3750.000000000003,3750.000000000003,0.050000000000000044,0.05769999999999996,4,4327.499999999997,31,active
5037274,575000,2021-11-01,3082.08,0.02625,240,2021-11-01,0,575000.0,737752.8351607766,99.97375,99.97375,99.91125,99.91125,100.005,CA,Santa Clara   ,1,4,575000,2021-09-16,2021-11-01,2041-10-01,240,3075.36,2.625,1845315,29590.00000000008,29440.000000000076,150.0,2,1,337,5055,719,0,1,2.0,28750.000000000025,,99.88,-0.0012000000000000899,28750.000000000025,-690.0000000000517,29440.000000000076,28750.000000000025,28750.000000000025,0.050000000000000044,4.999999999995453e-05,1,28.749999999973852,0,closed
5037278,825000,2021-10-01,5404.45,0.0225,180,2021-10-01,0,825000.0,971152.1543872108,102.74875,102.74875,102.68625,102.68625,102.78,CA,Orange    ,1,4,825000,2021-09-02,2021-10-01,2036-09-01,180,5394.34,2.25,1425363,18378.70000000004,16252.50000000004,2126.2000000000007,2,1,358,7160,714,1,1,2.0,41250.00000000004,2021-09-15 03:00:54.117,103.03,0.030299999999999994,41250.00000000004,24997.499999999996,16252.50000000004,41250.00000000004,41250.00000000004,0.050000000000000044,0.03030000000000001,4,24997.500000000007,0,closed
5037280,395000,2021-10-01,1600.03,0.0269,360,2021-10-01,0,395000.0,573686.4318025601,99.38,99.41125,99.34875,99.38,99.22375,WA,Kitsap    ,1,4,395000,2021-09-09,2021-10-01,2051-09-01,360,1596.45,2.69,593272,20277.89000000005,20224.000000000055,53.89,2,1,129,3870,730,0,1,2.0,19750.00000000002,2021-09-20 15:19:49.060,99.88,-0.0012000000000000899,19750.00000000002,-474.0000000000355,20224.000000000055,19750.00000000002,19750.00000000002,0.050000000000000044,-0.0012000000000000454,4,-474.00000000001796,0,closed
5037281,185000,2021-10-01,980.33,0.025,240,2021-10-01,0,185000.0,234689.54253844405,98.66125,98.59875,98.59875,98.66125,98.4425,TN,Wayne    ,1,3,185000,2021-09-02,2021-10-01,2041-09-01,240,978.29,2.5,285011,11367.310000000029,9472.000000000025,1895.3100000000004,2,1,60,2150,703,2,0,2.0,9250.00000000001,2021-09-15 08:56:47.346,99.88,-0.0012000000000000899,9250.00000000001,-222.00000000001663,9472.000000000025,9250.00000000001,9250.00000000001,0.05000000000000005,-0.0012000000000000454,4,-222.0000000000084,0,closed
5037285,75000,2021-10-01,491.32,0.0225,180,2021-10-01,0,75000.0,88287.70300280777,98.755,98.78625,98.78625,98.78625,98.72375,OH,Richland    ,1,4,75000,2021-09-04,2021-10-01,2036-09-01,180,490.4,2.25,133929,4702.400000000011,3840.00000000001,862.4000000000001,2,1,49,1225,703,2,1,2.0,3750.000000000003,2021-09-13 03:53:51.960,99.88,-0.0012000000000000899,3750.000000000003,-90.00000000000674,3840.00000000001,3750.000000000003,3750.000000000003,0.050000000000000044,-0.0012000000000000454,4,-90.00000000000341,0,closed
5037287,545000,2021-10-01,2207.64,0.0269,360,2021-10-01,0,545000.0,791543.355002471,101.905,101.93625,101.93625,101.93625,101.74875,WA,Clark    ,1,2,545000,2021-09-09,2021-10-01,2051-09-01,360,2202.7000000000003,2.69,874800,11538.50000000003,10736.50000000003,802.0,2,1,193,5630,709,0,1,2.0,27250.000000000025,2021-09-16 21:53:32.842,103.03,0.030299999999999994,27250.000000000025,16513.499999999996,10736.50000000003,27250.000000000025,26007.790000000026,0.04772071559633032,0.03030000000000001,4,16513.500000000007,0,closed
5037288,175000,2021-11-01,691.47,0.025,360,2021-11-01,0,175000.0,247995.47124038986,99.38,99.41125,99.28625,99.38,99.28625,NY,Fulton    ,1,0,175000,2021-09-17,2021-11-01,2051-10-01,360,690.03,2.5,310009,11120.500000000024,8960.000000000024,2160.5,0,1,149,4967,724,1,0,2.0,8750.000000000007,,99.88,-0.0012000000000000899,8750.000000000007,-210.00000000001572,8960.000000000024,8750.000000000007,8750.000000000007,0.050000000000000044,-0.0012000000000000454,4,-210.00000000000796,0,closed
5037289,695000,2021-11-01,2926.41,0.029900000000000003,360,2021-11-01,0,695000.0,1048783.7069522426,103.40875,103.40875,103.34625,103.44,103.19,CA,Riverside    ,0,2,695000,2021-09-16,2021-11-01,2051-10-01,360,2919.13,2.99,868750,14375.5,12579.5,1796.0,2,1,177,4573,753,1,1,2.5,34750.00000000003,,103.19,0.03190000000000004,34750.00000000003,22170.50000000003,12579.5,34750.00000000003,34750.00000000003,0.050000000000000044,0.03439999999999998,0,23907.999999999985,0,closed
5037291,105000,2021-10-01,706.33,0.02625,180,2021-10-01,0,105000.0,126888.03740733469,99.47375,99.47375,99.47375,99.505,99.4425,MN,Wright    ,1,4,105000,2021-09-08,2021-10-01,2036-09-01,180,704.79,2.625,167118,6903.000000000014,5376.000000000014,1527.0,2,1,67,1229,744,2,1,2.0,5250.000000000005,,99.88,-0.0012000000000000899,5250.000000000005,-126.00000000000944,5376.000000000014,5250.000000000005,5250.000000000005,0.050000000000000044,-0.0012000000000000454,4,-126.00000000000477,0,closed
5037294,255000,2021-11-01,1057.98,0.02875,360,2021-11-01,0,255000.0,379230.47482732293,104.07625,104.07625,104.01375,104.07625,103.92,MD,Prince George   ,1,3,255000,2021-09-17,2021-11-01,2051-10-01,360,1055.45,2.875,561057,3465.9999999999927,2116.4999999999927,1349.5,2,1,173,2451,753,2,1,2.5,12750.000000000011,,104.17,0.04170000000000007,12750.000000000011,10633.500000000018,2116.4999999999927,12750.000000000011,12750.000000000011,0.050000000000000044,0.041700000000000015,4,10633.500000000004,0,closed
5037296,215000,2021-10-01,1395.96,0.02125,180,2021-10-01,0,215000.0,250870.54142538886,101.805,101.83625,101.77375,101.77375,101.71125,AZ,Pima    ,1,4,215000,2021-09-03,2021-10-01,2036-09-01,180,1393.49,2.125,321568,8750.49999999999,8750.49999999999,0.0,2,1,127,4128,714,0,1,1.5,10750.00000000001,2021-09-15 22:04:43.713,100.93,0.009300000000000086,10750.00000000001,1999.5000000000184,8750.49999999999,10750.00000000001,10750.00000000001,0.050000000000000044,0.01836250000000007,3,3947.937500000015,0,closed
5037299,305000,2021-11-01,1284.25,0.029900000000000003,360,2021-11-01,0,305000.0,460256.9276531373,102.7525,102.84625,102.72125,102.7525,102.65875,TN,Rutherford    ,1,3,305000,2021-09-15,2021-11-01,2051-10-01,360,1281.06,2.99,381250,7890.8,5520.5,2370.3,2,1,64,1707,677,1,1,2.5,15250.000000000013,,103.19,0.03190000000000004,15250.000000000013,9729.500000000013,5520.5,15250.000000000013,15250.000000000013,0.050000000000000044,0.03189999999999998,4,9729.499999999993,0,closed
